block_id	offset	encoded_length	text
38	8321	48	YOU TIE UP THE PURGE PROPAGANDIST. BAD DOG STEPS IN BEHIND YOU.
33	6516	148	YOU TREAT HIS WOUNDS AND HE TELLS YOU THAT GARGOYLE HAS THROWN IN WITH RAM. 'THEY'RE WIPING US OUT, AND THEY'VE GOT LOA-LOA. SOMEWHERE DOWN HERE. THEY'LL KEEP KILLING US UNTIL SHE COUGHS UP CHADE.'
19	4865	23	YOU TRY TO BLUFF YOUR WAY OUT.
98	2494	24	YOU TRY TO CONVINCE THE PIRATES.
98	2448	33	YOU TRY TO CONVINCE THE STORMRIDERS TO STOP.
21	2644	26	YOU TRY TO FIND SOMEWHERE TO HIDE.
17	6425	51	YOU TRY TO GET ROMNEY AWAY FROM THE TERRANS, BUT THE LEADER QUICKLY
34	8415	17	YOU TURN AND RUN AWAY.
50	2963	14	YOU TURN TO LEAVE.
81	5401	15	YOU TURN TO LEAVE...
33	7365	51	YOU UNTIE LOA-LOA AND SHE LOOKS AROUND QUICKLY. 'WHERE'S GARGOYLE?'
81	4215	129	YOU UPDATE THE THEORIST ON THE SITUATION. 'YOU STILL HAVE MUCH TO DO. I WOULD JUST BE A BURDEN TO YOU, SO I'LL WAIT HERE FOR YOU. GET ME AFTER YOU COMPLETE YOUR GOAL HERE.'
50	866	38	YOU USE LEANDER'S PASSCARD. THE ELEVATOR DESCENDS.
65	5777	37	YOU USE THE REMAINING PARTS TO REPAIR THE HUMMER.
98	3707	16	YOU VENT THE PIRATES.
20	2147	12	YOU WAIT AROUND.
50	6124	7	YOU WAIT.
112	8059	7	YOU WAIT.
84	1489	101	YOU WAIT. ONE SCIENTIST SAYS TO ANOTHER, 'I THINK WITH A LITTLE MORE TESTING, WE CAN START SUPPLYING OUR AGENTS WITH THIS NEW WEAPON.'
18	4961	25	YOU WAKE AND LEAVE YOUR QUARTERS.
80	108	12	YOU WAKE SLOWLY.
114	3566	35	YOU WAKE. MAKALI IS DRAGGING YOU TO THE HATCH.
33	3431	20	YOU WATCH A BRUTAL BATTLE.
33	6369	41	YOU WATCH AS THE TWO GANGS DECIMATE EACH OTHER. SOON,
36	4526	89	YOU WATCH AS THEY SET OFF THE CHARGES. BEFORE THE DUST CLEARS, THEY RUSH IN AND YOU HEAR A SCREAM FROM THE OTHER ROOM.
66	1885	57	YOU WATCH IN AMAZEMENT AS THE MAELSTROM RIDER SAILS GRACEFULLY OUT OF SIGHT.
112	3863	60	YOU WATCH. THE AMALTHEANS FIRE A FEW MORE SHOTS THEN RUN OFF DOWN THE CORRIDOR.
66	8201	86	YOU WIN 2 OUT OF 3 GAMES. AS YOU PLAY, ONE CREW MEMBER SAYS, 'I HEAR WE CAUGHT THE ROGUE JUST A LITTLE WHILE AGO.'
112	7656	59	YOU WIN THE BATTLE, BUT THE FIRE HAS DONE ITS WORK. THE BOOKS HERE ARE RUINED.
113	6443	23	YOU WIN THIS SECURITY STATION.
38	4733	22	YOU WIN! THE DEALER PAYS YOU
20	1885	33	YOU'RE DRUNK. THE BARTENDER THROWS YOU OUT.
20	1737	25	YOU'RE STUFFED AND HAVE TO LEAVE.
18	791	49	YOU, BUCK, NATBAKKA, AND THE OTHERS DISEMBARK. BUCK TURNS TO YOU.
64	8401	15	YOUR ATTEMPT FAILS.
64	8949	15	YOUR ATTEMPT FAILS.
66	104	30	YOUR DEPARTURE FROM LUNA GOES SMOOTHLY.
81	1350	38	YOUR EFFORTS ARE DETECTED! SECURITY ROBOTS ATTACK!
113	1028	40	YOUR EQUIPMENT IS CARTED AWAY AS YOU ARE MARCHED OFF.
114	8988	13	YOUR FOES PURSUE!
18	4811	27	YOUR MEDICAL SUPPLIES ARE RESTOCKED.
17	387	63	YOUR MISSION HAS NOT BEEN COMPLETED. I CANNOT LET YOU DISGRACE YOURSELF BY LEAVING.'
19	255	17	YOUR PARTY IS INJURED.
18	4693	17	YOUR SHIP IS REFUELED.
21	2975	54	YOUR SHIP'S PROXIMITY ALARM HAS TRIGGERED. ANOTHER SHIP MUST BE NEARBY!
113	711	44	YOUR TEETH RATTLE AS A MASSIVE STUNNER FIELD IS ACTIVATED!
113	7308	50	YOUR WASPHOPPERS, UNFORTUNATELY, ARE STILL IN SUSPENDED ANIMATION.
48	6330	3	ZANE
48	8855	3	ZANE
48	6492	26	ZANE GURGLES WITH DELIGHT. 'PAPA!'
48	5680	91	ZANE SENSES YOUR DISAPPROVAL. HE BEGINS CRYING AS HE TODDLES OFF INTO THE CRYSTAL FOREST. SOON YOU CAN NO LONGER SEE HIM.
